question_id,original_arg,model_setting,og_correct,substitution_hop,neg_outcome,pos_outcome,correct
7894009,sand,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7894012,sand,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
7894012,sand,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
7894012,sand,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
7894012,sand,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
7894012,sand,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7894012,sand,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
7894082,frisbee,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
7894082,frisbee,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7924445,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
7924445,table,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
7924445,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7925057,hat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
7925057,hat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
7925057,hat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7925057,hat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7925362,pizza,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
7925362,pizza,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7927025,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
7927025,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7940206,zebra,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
7940206,zebra,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
7940206,zebra,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
7940206,zebra,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
7940206,zebra,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7940206,zebra,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7940206,zebra,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
7940206,zebra,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
7940208,zebra,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
7940208,zebra,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
7940208,zebra,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
7940208,zebra,lm_Qwen2.5_7B_Instruct,TRUE,4,1,0,FALSE
7940208,zebra,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7940208,zebra,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7940208,zebra,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
7940208,zebra,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
7940209,zebra,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
7940209,zebra,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
7940209,zebra,lm_q_only_Qwen2.5_7B_Instruct,TRUE,3,0,1,FALSE
7940209,zebra,lm_q_only_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
7940209,zebra,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
7940209,zebra,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
7940209,zebra,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
7940209,zebra,vlm_q_only_qwen2.5VL,TRUE,4,1,1,TRUE
7940226,zebra,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
7940226,zebra,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
7940226,zebra,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
7940226,zebra,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
7940226,zebra,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
7940226,zebra,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
7940226,zebra,lm_q_only_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
7940226,zebra,lm_q_only_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
7940226,zebra,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
7940226,zebra,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
7940226,zebra,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
7940226,zebra,vlm_q_only_qwen2.5VL,TRUE,4,1,1,TRUE
7940226,zebra,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7940226,zebra,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7940226,zebra,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
7940226,zebra,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
7940229,zebra,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
7940229,zebra,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
7940229,zebra,lm_Qwen2.5_7B_Instruct,TRUE,3,0,0,FALSE
7940229,zebra,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
7940229,zebra,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7940229,zebra,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7940229,zebra,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
7940229,zebra,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
7955120,hat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
7955120,hat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
7955120,hat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7955120,hat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7955122,hat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
7955122,hat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
7955122,hat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7955122,hat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7983570,fence,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
7983570,fence,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
7983570,fence,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
7983570,fence,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
7983571,fence,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
7983571,fence,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
7983571,fence,vlm_text_qwen2.5VL,TRUE,1,1,0,FALSE
7983571,fence,vlm_text_qwen2.5VL,TRUE,2,0,0,FALSE
8117042,wetsuit,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8117042,wetsuit,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8117042,wetsuit,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8117042,wetsuit,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8117046,wetsuit,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8117046,wetsuit,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
8117046,wetsuit,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8117046,wetsuit,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8117084,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
8117084,surfboard,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8117084,surfboard,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8117084,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8117086,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
8117086,surfboard,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8117086,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8132302,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8132302,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8132302,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8132302,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8132304,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8132304,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
8132304,clock,vlm_text_qwen2.5VL,TRUE,1,1,0,FALSE
8132304,clock,vlm_text_qwen2.5VL,TRUE,2,0,0,FALSE
8132318,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8132318,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8132318,clock,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8132318,clock,vlm_q_only_qwen2.5VL,TRUE,2,1,0,FALSE
8132318,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8132318,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8132320,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8132320,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
8132320,clock,vlm_text_qwen2.5VL,TRUE,1,1,0,FALSE
8132320,clock,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
8149390,sofa,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8149390,sofa,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8149390,sofa,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8149390,sofa,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8149393,sofa,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8149393,sofa,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
8149393,sofa,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8149393,sofa,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8220751,fork,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8220751,fork,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8220754,fork,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
8220754,fork,vlm_q_only_qwen2.5VL,TRUE,1,0,1,FALSE
8220754,fork,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
8225254,fence,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8225254,fence,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8225254,fence,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8225254,fence,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8244072,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8244073,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8244073,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8244092,table,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
8244092,table,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
8244092,table,vlm_q_only_qwen2.5VL,TRUE,1,0,1,FALSE
8244092,table,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
8258635,woman,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8258635,woman,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8258635,woman,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8258635,woman,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
8258635,woman,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8258635,woman,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8267021,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8267021,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8267021,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8267021,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8267026,clock,vlm_q_only_qwen2.5VL,TRUE,1,0,0,FALSE
8267026,clock,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
8267026,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8267026,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8267036,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8267036,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
8267036,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8267036,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8267037,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
8267037,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
8267037,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8267037,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8286732,hat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8286732,hat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8286732,hat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8286732,hat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8287709,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8287709,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8287712,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8287712,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8287928,racket,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8287928,racket,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8287930,racket,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8287930,racket,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8287930,racket,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8296249,knife,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8296249,knife,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8296249,knife,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8296249,knife,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8296588,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8296588,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8334389,cake,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8334389,cake,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8334389,cake,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
8334389,cake,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
8334389,cake,vlm_q_only_qwen2.5VL,TRUE,1,0,0,FALSE
8334389,cake,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
8334389,cake,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8334389,cake,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8334390,cake,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8334390,cake,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8334390,cake,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8334390,cake,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8334392,cake,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
8334392,cake,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
8334392,cake,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8334392,cake,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8336850,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8336850,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8336850,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8336850,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8336851,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8336851,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8336851,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8336851,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8389527,train,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8389527,train,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8389530,train,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
8389530,train,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8389530,train,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8389530,train,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8410212,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8410212,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8410212,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8410212,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8410216,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
8410216,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8410216,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8410216,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8410217,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
8410217,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8410217,boat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
8410217,boat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8410217,boat,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8410217,boat,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
8410217,boat,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
8410217,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8415989,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8415989,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8415989,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
8415989,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
8415989,cat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8415989,cat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8415989,cat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
8415989,cat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,4,0,1,FALSE
8415989,cat,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8415989,cat,vlm_q_only_qwen2.5VL,TRUE,2,0,1,FALSE
8415989,cat,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
8415989,cat,vlm_q_only_qwen2.5VL,TRUE,4,1,1,TRUE
8415989,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8415989,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8415989,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
8415989,cat,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
8415990,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8415990,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8415990,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
8415990,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
8415990,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8415990,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8415990,cat,vlm_text_qwen2.5VL,TRUE,3,1,0,FALSE
8415990,cat,vlm_text_qwen2.5VL,TRUE,4,0,1,FALSE
8415992,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8415992,cat,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
8415992,cat,vlm_text_qwen2.5VL,TRUE,3,1,0,FALSE
8415992,cat,vlm_text_qwen2.5VL,TRUE,4,0,1,FALSE
8417817,pan,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8417817,pan,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
8417817,pan,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8417817,pan,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
8417836,pan,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8417836,pan,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8417836,pan,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8417836,pan,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8428835,train,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8428835,train,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8430311,bag,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8430311,bag,vlm_q_only_qwen2.5VL,TRUE,1,0,1,FALSE
8430311,bag,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8430312,bag,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8430312,bag,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8438332,kettle,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
8438332,kettle,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
8438332,kettle,vlm_text_qwen2.5VL,TRUE,1,0,0,FALSE
8438332,kettle,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8443965,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8443965,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8443965,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8443965,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8490864,carrot,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8490864,carrot,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8490864,carrot,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
8490864,carrot,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
8490864,carrot,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8490864,carrot,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8490864,carrot,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
8490864,carrot,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
8490866,carrot,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
8490866,carrot,lm_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
8490866,carrot,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
8490866,carrot,lm_Qwen2.5_7B_Instruct,TRUE,4,0,0,FALSE
8490866,carrot,vlm_q_only_qwen2.5VL,TRUE,1,1,0,FALSE
8490866,carrot,vlm_q_only_qwen2.5VL,TRUE,2,1,0,FALSE
8490866,carrot,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
8490866,carrot,vlm_q_only_qwen2.5VL,TRUE,4,1,0,FALSE
8490866,carrot,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8490866,carrot,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
8490866,carrot,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
8490866,carrot,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
8517083,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8517083,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8517083,airplane,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8517083,airplane,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
8517083,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8517083,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8517085,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8517085,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8517085,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8517085,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8517088,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8517088,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
8517088,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8517088,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8541975,bag,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8541975,bag,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8541975,bag,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
8541975,bag,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8541977,bag,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8541977,bag,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8553623,bed,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8553623,bed,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8553623,bed,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8553623,bed,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
8555120,dog,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
8555120,dog,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
8555120,dog,lm_Qwen2.5_7B_Instruct,TRUE,3,0,0,FALSE
8555120,dog,lm_Qwen2.5_7B_Instruct,TRUE,4,0,0,FALSE
8555120,dog,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8555120,dog,vlm_text_qwen2.5VL,TRUE,2,0,0,FALSE
8555120,dog,vlm_text_qwen2.5VL,TRUE,3,0,0,FALSE
8555120,dog,vlm_text_qwen2.5VL,TRUE,4,0,1,FALSE
8555121,dog,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
8555121,dog,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
8555121,dog,lm_Qwen2.5_7B_Instruct,TRUE,3,0,0,FALSE
8555121,dog,lm_Qwen2.5_7B_Instruct,TRUE,4,1,0,FALSE
8555121,dog,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
8555121,dog,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
8555121,dog,vlm_text_qwen2.5VL,TRUE,3,0,0,FALSE
8555121,dog,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
8561590,hat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
8561590,hat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
8561590,hat,vlm_q_only_qwen2.5VL,TRUE,1,1,0,FALSE
