item,category_id,parent_id,category,parent,phrasing_id,question,category_item,parent_item
701,84,1,boat,water vehicle,1,Is it true that boats are water vehicles?,boats,water vehicles
702,84,1,boat,water vehicle,2,Is it true that a boat is a water vehicle?,boat,water vehicle
703,84,1,boat,water vehicle,3,Is it true that boats are a type of water vehicle?,boats,water vehicle
704,84,1,boat,water vehicle,4,Is it true that a boat is a type of water vehicle?,boat,water vehicle
705,84,2,boat,vehicle,1,Is it true that boats are vehicles?,boats,vehicles
706,84,2,boat,vehicle,2,Is it true that a boat is a vehicle?,boat,vehicle
707,84,2,boat,vehicle,3,Is it true that boats are a type of vehicle?,boats,vehicle
708,84,2,boat,vehicle,4,Is it true that a boat is a type of vehicle?,boat,vehicle
709,85,1,sheep,mammal,1,Is it true that sheeps are mammals?,sheeps,mammals
710,85,1,sheep,mammal,2,Is it true that a sheep is a mammal?,sheep,mammal
711,85,1,sheep,mammal,3,Is it true that sheeps are a type of mammal?,sheeps,mammal
712,85,1,sheep,mammal,4,Is it true that a sheep is a type of mammal?,sheep,mammal
713,85,2,sheep,vertebrate,1,Is it true that sheeps are vertebrates?,sheeps,vertebrates
714,85,2,sheep,vertebrate,2,Is it true that a sheep is a vertebrate?,sheep,vertebrate
715,85,2,sheep,vertebrate,3,Is it true that sheeps are a type of vertebrate?,sheeps,vertebrate
716,85,2,sheep,vertebrate,4,Is it true that a sheep is a type of vertebrate?,sheep,vertebrate
717,85,3,sheep,animal,1,Is it true that sheeps are animals?,sheeps,animals
718,85,3,sheep,animal,2,Is it true that a sheep is an animal?,sheep,animal
719,85,3,sheep,animal,3,Is it true that sheeps are a type of animal?,sheeps,animal
720,85,3,sheep,animal,4,Is it true that a sheep is a type of animal?,sheep,animal
721,86,1,pan,kitchen utensil,1,Is it true that pans are kitchen utensils?,pans,kitchen utensils
722,86,1,pan,kitchen utensil,2,Is it true that a pan is a kitchen utensil?,pan,kitchen utensil
723,86,1,pan,kitchen utensil,3,Is it true that pans are a type of kitchen utensil?,pans,kitchen utensil
724,86,1,pan,kitchen utensil,4,Is it true that a pan is a type of kitchen utensil?,pan,kitchen utensil
725,86,2,pan,utensil,1,Is it true that pans are utensils?,pans,utensils
726,86,2,pan,utensil,2,Is it true that a pan is a utensil?,pan,utensil
727,86,2,pan,utensil,3,Is it true that pans are a type of utensil?,pans,utensil
728,86,2,pan,utensil,4,Is it true that a pan is a type of utensil?,pan,utensil
729,87,1,surfer,athlete,1,Is it true that surfers are athletes?,surfers,athletes
730,87,1,surfer,athlete,2,Is it true that a surfer is an athelete?,surfer,athelete
731,87,1,surfer,athlete,3,Is it true that surfers are a type of athlete?,surfers,athlete
732,87,1,surfer,athlete,4,Is it true that a surfer is a type of athlete?,surfer,athlete
733,87,2,surfer,person,1,Is it true that surfers are people?,surfers,people
734,87,2,surfer,person,2,Is it true that a surfer is a person?,surfer,person
735,87,2,surfer,person,3,Is it true that surfers are a type of person?,surfers,person
736,87,2,surfer,person,4,Is it true that a surfer is a type of person?,surfer,person
737,88,1,ball,sports equipment,1,Is it true that balls are sports equipment?,balls,sports equipment
738,88,1,ball,sports equipment,2,Is it true that a ball is sports equipment?,ball,sports equipment
739,88,1,ball,sports equipment,3,Is it true that balls are a type of sports equipment?,balls,sports equipment
740,88,1,ball,sports equipment,4,Is it true that a ball is a type of sports equipment?,ball,sports equipment
741,88,2,ball,equipment,1,Is it true that balls are equipment?,balls,equipment
742,88,2,ball,equipment,2,Is it true that a ball is equipment?,ball,equipment
743,88,2,ball,equipment,3,Is it true that balls are a type of equipment?,balls,equipment
744,88,2,ball,equipment,4,Is it true that a ball is a type of equipment?,ball,equipment
745,89,1,seagull,aquatic bird,1,Is it true that seagulls are aquatic birds?,seagulls,aquatic birds
746,89,1,seagull,aquatic bird,2,Is it true that a seagull is an aquatic bird?,seagull,aquatic bird
747,89,1,seagull,aquatic bird,3,Is it true that seagulls are a type of aquatic bird?,seagulls,aquatic bird
748,89,1,seagull,aquatic bird,4,Is it true that a seagull is a type of aquatic bird?,seagull,aquatic bird
749,89,2,seagull,bird,1,Is it true that seagulls are birds?,seagulls,birds
750,89,2,seagull,bird,2,Is it true that a seagull is a bird?,seagull,bird
751,89,2,seagull,bird,3,Is it true that seagulls are a type of bird?,seagulls,bird
752,89,2,seagull,bird,4,Is it true that a seagull is a type of bird?,seagull,bird
753,89,3,seagull,vertebrate,1,Is it true that seagulls are vertebrates?,seagulls,vertebrates
754,89,3,seagull,vertebrate,2,Is it true that a seagull is a vertebrate?,seagull,vertebrate
755,89,3,seagull,vertebrate,3,Is it true that seagulls are a type of vertebrate?,seagulls,vertebrate
756,89,3,seagull,vertebrate,4,Is it true that a seagull is a type of vertebrate?,seagull,vertebrate
757,89,4,seagull,animal,1,Is it true that seagulls are animals?,seagulls,animals
758,89,4,seagull,animal,2,Is it true that a seagull is an animal?,seagull,animal
759,89,4,seagull,animal,3,Is it true that seagulls are a type of animal?,seagulls,animal
760,89,4,seagull,animal,4,Is it true that a seagull is a type of animal?,seagull,animal
761,90,1,giraffe,mammal,1,Is it true that giraffes are mammals?,giraffes,mammals
762,90,1,giraffe,mammal,2,Is it true that a giraffe is a mammal?,giraffe,mammal
763,90,1,giraffe,mammal,3,Is it true that giraffes are a type of mammal?,giraffes,mammal
764,90,1,giraffe,mammal,4,Is it true that a giraffe is a type of mammal?,giraffe,mammal
765,90,2,giraffe,vertebrate,1,Is it true that giraffes are vertebrates?,giraffes,vertebrates
766,90,2,giraffe,vertebrate,2,Is it true that a giraffe is a vertebrate?,giraffe,vertebrate
767,90,2,giraffe,vertebrate,3,Is it true that giraffes are a type of vertebrate?,giraffes,vertebrate
768,90,2,giraffe,vertebrate,4,Is it true that a giraffe is a type of vertebrate?,giraffe,vertebrate
769,90,3,giraffe,animal,1,Is it true that giraffes are animals?,giraffes,animals
770,90,3,giraffe,animal,2,Is it true that a giraffe is an animal?,giraffe,animal
771,90,3,giraffe,animal,3,Is it true that giraffes are a type of animal?,giraffes,animal
772,90,3,giraffe,animal,4,Is it true that a giraffe is a type of animal?,giraffe,animal
773,91,1,oven,kitchen appliance,1,Is it true that ovens are kitchen appliances?,ovens,kitchen appliances
774,91,1,oven,kitchen appliance,2,Is it true that an oven is a kitchen appliance?,oven,kitchen appliance
775,91,1,oven,kitchen appliance,3,Is it true that ovens are a type of kitchen appliance?,ovens,kitchen appliance
776,91,1,oven,kitchen appliance,4,Is it true that an oven is a type of kitchen appliance?,oven,kitchen appliance
777,91,2,oven,home appliance,1,Is it true that ovens are home appliances?,ovens,home appliances
778,91,2,oven,home appliance,2,Is it true that an oven is a home appliance?,oven,home appliance
779,91,2,oven,home appliance,3,Is it true that ovens are a type of home appliance?,ovens,home appliance
780,91,2,oven,home appliance,4,Is it true that an oven is a type of home appliance?,oven,home appliance
781,91,3,oven,appliance,1,Is it true that ovens are appliances?,ovens,appliances
782,91,3,oven,appliance,2,Is it true that an oven is an appliance?,oven,appliance
783,91,3,oven,appliance,3,Is it true that ovens are a type of appliance?,ovens,appliance
784,91,3,oven,appliance,4,Is it true that an oven is a type of appliance?,oven,appliance
785,92,1,pineapple,fruit,1,Is it true that pineapples are fruits?,pineapples,fruits
786,92,1,pineapple,fruit,2,Is it true that a pineapple is a fruit?,pineapple,fruit
787,92,1,pineapple,fruit,3,Is it true that pineapples are a type of fruit?,pineapples,fruit
788,92,1,pineapple,fruit,4,Is it true that a pineapple is a type of fruit?,pineapple,fruit
789,92,2,pineapple,food,1,Is it true that pineapples are foods?,pineapples,foods
790,92,2,pineapple,food,2,Is it true that a pineapple is food?,pineapple,food
791,92,2,pineapple,food,3,Is it true that pineapples are a type of food?,pineapples,food
792,92,2,pineapple,food,4,Is it true that a pineapple is a type of food?,pineapple,food
793,93,1,knife,hand tool,1,Is it true that knives are hand tools?,knives,hand tools
794,93,1,knife,hand tool,2,Is it true that a knife is a hand tool?,knife,hand tool
795,93,1,knife,hand tool,3,Is it true that knives are a type of hand tool?,knives,hand tool
796,93,1,knife,hand tool,4,Is it true that a knife is a type of hand tool?,knife,hand tool
797,93,2,knife,tool,1,Is it true that knives are tools?,knives,tools
798,93,2,knife,tool,2,Is it true that a knife is a tool?,knife,tool
799,93,2,knife,tool,3,Is it true that knives are a type of tool?,knives,tool
800,93,2,knife,tool,4,Is it true that a knife is a type of tool?,knife,tool
801,94,1,blender,mixer,1,Is it true that blenders are mixers?,blenders,mixers
802,94,1,blender,mixer,2,Is it true that a blender is a mixer?,blender,mixer
803,94,1,blender,mixer,3,Is it true that blenders are a type of mixer?,blenders,mixer
804,94,1,blender,mixer,4,Is it true that a blender is a type of mixer?,blender,mixer
805,94,2,blender,kitchen utensil,1,Is it true that blenders are kitchen utensils?,blenders,kitchen utensils
806,94,2,blender,kitchen utensil,2,Is it true that a blender is a kitchen utensil?,blender,kitchen utensil
807,94,2,blender,kitchen utensil,3,Is it true that blenders are a type of kitchen utensil?,blenders,kitchen utensil
808,94,2,blender,kitchen utensil,4,Is it true that a blender is a type of kitchen utensil?,blender,kitchen utensil
809,94,3,blender,utensil,1,Is it true that blenders are utensils?,blenders,utensils
810,94,3,blender,utensil,2,Is it true that a blender is a utensil?,blender,utensil
811,94,3,blender,utensil,3,Is it true that blenders are a type of utensil?,blenders,utensil
812,94,3,blender,utensil,4,Is it true that a blender is a type of utensil?,blender,utensil
813,95,1,antelope,mammal,1,Is it true that antelopes are mammals?,antelopes,mammals
814,95,1,antelope,mammal,2,Is it true that an antelope is a mammal?,antelope,mammal
815,95,1,antelope,mammal,3,Is it true that antelopes are a type of mammal?,antelopes,mammal
816,95,1,antelope,mammal,4,Is it true that an antelope is a type of mammal?,antelope,mammal
817,95,2,antelope,vertebrate,1,Is it true that antelopes are vertebrates?,antelopes,vertebrates
818,95,2,antelope,vertebrate,2,Is it true that an antelope is a vertebrate?,antelope,vertebrate
819,95,2,antelope,vertebrate,3,Is it true that antelopes are a type of vertebrate?,antelopes,vertebrate
820,95,2,antelope,vertebrate,4,Is it true that an antelope is a type of vertebrate?,antelope,vertebrate
821,95,3,antelope,animal,1,Is it true that antelopes are animals?,antelopes,animals
822,95,3,antelope,animal,2,Is it true that an antelope is an animal?,antelope,animal
823,95,3,antelope,animal,3,Is it true that antelopes are a type of animal?,antelopes,animal
824,95,3,antelope,animal,4,Is it true that an antelope is a type of animal?,antelope,animal
825,96,1,chair,seat,1,Is it true that chairs are seats?,chairs,seats
826,96,1,chair,seat,2,Is it true that a chair is a seat?,chair,seat
827,96,1,chair,seat,3,Is it true that chairs are a type of seat?,chairs,seat
828,96,1,chair,seat,4,Is it true that a chair is a type of seat?,chair,seat
829,96,2,chair,furniture,1,Is it true that chairs are furniture?,chairs,furniture
830,96,2,chair,furniture,2,Is it true that a chair is furniture?,chair,furniture
831,96,2,chair,furniture,3,Is it true that chairs are a type of furniture?,chairs,furniture
832,96,2,chair,furniture,4,Is it true that a chair is a type of furniture?,chair,furniture
833,97,1,pot,vessel,1,Is it true that pots are vessels?,pots,vessels
834,97,1,pot,vessel,2,Is it true that a pot is vessels?,pot,vessels
835,97,1,pot,vessel,3,Is it true that pots are a type of vessel?,pots,vessel
836,97,1,pot,vessel,4,Is it true that a pot is a type of vessel?,pot,vessel
837,97,2,pot,container,1,Is it true that pots are containers?,pots,containers
838,97,2,pot,container,2,Is it true that a pot is a container?,pot,container
839,97,2,pot,container,3,Is it true that pots are a type of container?,pots,container
840,97,2,pot,container,4,Is it true that a pot is a type of container?,pot,container
841,98,1,couch,seat,1,Is it true that couches are seats?,couches,seats
842,98,1,couch,seat,2,Is it true that a couch is a seat?,couch,seat
843,98,1,couch,seat,3,Is it true that couches are a type of seat?,couches,seat
844,98,1,couch,seat,4,Is it true that a couch is a type of seat?,couch,seat
845,98,2,couch,furniture,1,Is it true that couches are furniture?,couches,furniture
846,98,2,couch,furniture,2,Is it true that a couch is furniture?,couch,furniture
847,98,2,couch,furniture,3,Is it true that couches are a type of furniture?,couches,furniture
848,98,2,couch,furniture,4,Is it true that a couch is a type of furniture?,couch,furniture
849,99,1,motorcycle,motor vehicle,1,Is it true that motorcycles are motor vehicles?,motorcycles,motor vehicles
850,99,1,motorcycle,motor vehicle,2,Is it true that a motorcycle is motor vehicles?,motorcycle,motor vehicles
851,99,1,motorcycle,motor vehicle,3,Is it true that motorcycles are a type of motor vehicle?,motorcycles,motor vehicle
852,99,1,motorcycle,motor vehicle,4,Is it true that a motorcycle is a type of motor vehicle?,motorcycle,motor vehicle
853,99,2,motorcycle,wheeled vehicle,1,Is it true that motorcycles are wheeled vehicles?,motorcycles,wheeled vehicles
854,99,2,motorcycle,wheeled vehicle,2,Is it true that a motorcycle is a wheeled vehicle?,motorcycle,wheeled vehicle
855,99,2,motorcycle,wheeled vehicle,3,Is it true that motorcycles are a type of wheeled vehicle?,motorcycles,wheeled vehicle
856,99,2,motorcycle,wheeled vehicle,4,Is it true that a motorcycle is a type of wheeled vehicle?,motorcycle,wheeled vehicle
857,99,3,motorcycle,vehicle,1,Is it true that motorcycles are vehicles?,motorcycles,vehicles
858,99,3,motorcycle,vehicle,2,Is it true that a motorcycle is a vehicle?,motorcycle,vehicle
859,99,3,motorcycle,vehicle,3,Is it true that motorcycles are a type of vehicle?,motorcycles,vehicle
860,99,3,motorcycle,vehicle,4,Is it true that a motorcycle is a type of vehicle?,motorcycle,vehicle
861,100,1,mud,soil,1,Is it true that mud are soil?,mud,soil
862,100,1,mud,soil,2,Is it true that mud is soil?,mud,soil
863,100,1,mud,soil,3,Is it true that mud are a type of soil?,mud,soil
864,100,1,mud,soil,4,Is it true that mud is a type of soil?,mud,soil
865,100,2,mud,earth,1,Is it true that mud are earth?,mud,earth
866,100,2,mud,earth,2,Is it true that mud is earth?,mud,earth
867,100,2,mud,earth,3,Is it true that mud are a type of earth?,mud,earth
868,100,2,mud,earth,4,Is it true that mud is a type of earth?,mud,earth
869,101,1,sand,soil,1,Is it true that sand are soil?,sand,soil
870,101,1,sand,soil,2,Is it true that sand is soil?,sand,soil
871,101,1,sand,soil,3,Is it true that sand are a type of soil?,sand,soil
872,101,1,sand,soil,4,Is it true that sand is a type of soil?,sand,soil
873,101,2,sand,earth,1,Is it true that sand are earth?,sand,earth
874,101,2,sand,earth,2,Is it true that sand is earth?,sand,earth
875,101,2,sand,earth,3,Is it true that sand are a type of earth?,sand,earth
876,101,2,sand,earth,4,Is it true that sand is a type of earth?,sand,earth
877,102,1,baseball,game,1,Is it true that baseballs are games?,baseballs,games
878,102,1,baseball,game,2,Is it true that a baseball is a game?,baseball,game
879,102,1,baseball,game,3,Is it true that baseballs are a type of game?,baseballs,game
880,102,1,baseball,game,4,Is it true that a baseball is a type of game?,baseball,game
881,103,1,purse,bag,1,Is it true that purses are bags?,purses,bags
882,103,1,purse,bag,2,Is it true that a purse is a bag?,purse,bag
883,103,1,purse,bag,3,Is it true that purses are a type of bag?,purses,bag
884,103,1,purse,bag,4,Is it true that a purse is a type of bag?,purse,bag
885,103,2,purse,container,1,Is it true that purses are containers?,purses,containers
886,103,2,purse,container,2,Is it true that a purse is a container?,purse,container
887,103,2,purse,container,3,Is it true that purses are a type of container?,purses,container
888,103,2,purse,container,4,Is it true that a purse is a type of container?,purse,container
889,104,1,bike,motor vehicle,1,Is it true that bikes are motor vehicles?,bikes,motor vehicles
890,104,1,bike,motor vehicle,2,Is it true that a bike is motor vehicles?,bike,motor vehicles
891,104,1,bike,motor vehicle,3,Is it true that bikes are a type of motor vehicle?,bikes,motor vehicle
892,104,1,bike,motor vehicle,4,Is it true that a bike is a type of motor vehicle?,bike,motor vehicle
893,104,2,bike,wheeled vehicle,1,Is it true that bikes are wheeled vehicles?,bikes,wheeled vehicles
894,104,2,bike,wheeled vehicle,2,Is it true that a bike is a wheeled vehicle?,bike,wheeled vehicle
895,104,2,bike,wheeled vehicle,3,Is it true that bikes are a type of wheeled vehicle?,bikes,wheeled vehicle
896,104,2,bike,wheeled vehicle,4,Is it true that a bike is a type of wheeled vehicle?,bike,wheeled vehicle
897,104,3,bike,vehicle,1,Is it true that bikes are vehicles?,bikes,vehicles
898,104,3,bike,vehicle,2,Is it true that a bike is a vehicle?,bike,vehicle
899,104,3,bike,vehicle,3,Is it true that bikes are a type of vehicle?,bikes,vehicle
900,104,3,bike,vehicle,4,Is it true that a bike is a type of vehicle?,bike,vehicle
901,105,1,horse,equine,1,Is it true that horses are equines?,horses,equines
902,105,1,horse,equine,2,Is it true that a horse is an equine?,horse,equine
903,105,1,horse,equine,3,Is it true that horses are a type of equine?,horses,equine
904,105,1,horse,equine,4,Is it true that a horse is a type of equine?,horse,equine
905,105,2,horse,mammal,1,Is it true that horses are mammals?,horses,mammals
906,105,2,horse,mammal,2,Is it true that a horse is a mammal?,horse,mammal
907,105,2,horse,mammal,3,Is it true that horses are a type of mammal?,horses,mammal
908,105,2,horse,mammal,4,Is it true that a horse is a type of mammal?,horse,mammal
909,105,3,horse,vertebrate,1,Is it true that horses are vertebrates?,horses,vertebrates
910,105,3,horse,vertebrate,2,Is it true that a horse is a vertebrate?,horse,vertebrate
911,105,3,horse,vertebrate,3,Is it true that horses are a type of vertebrate?,horses,vertebrate
912,105,3,horse,vertebrate,4,Is it true that a horse is a type of vertebrate?,horse,vertebrate
913,105,4,horse,animal,1,Is it true that horses are animals?,horses,animals
914,105,4,horse,animal,2,Is it true that a horse is an animal?,horse,animal
915,105,4,horse,animal,3,Is it true that horses are a type of animal?,horses,animal
916,105,4,horse,animal,4,Is it true that a horse is a type of animal?,horse,animal
917,106,1,truck,motor vehicle,1,Is it true that trucks are motor vehicles?,trucks,motor vehicles
918,106,1,truck,motor vehicle,2,Is it true that a truck is motor vehicles?,truck,motor vehicles
919,106,1,truck,motor vehicle,3,Is it true that trucks are a type of motor vehicle?,trucks,motor vehicle
920,106,1,truck,motor vehicle,4,Is it true that a truck is a type of motor vehicle?,truck,motor vehicle
921,106,2,truck,wheeled vehicle,1,Is it true that trucks are wheeled vehicles?,trucks,wheeled vehicles
922,106,2,truck,wheeled vehicle,2,Is it true that a truck is a wheeled vehicle?,truck,wheeled vehicle
923,106,2,truck,wheeled vehicle,3,Is it true that trucks are a type of wheeled vehicle?,trucks,wheeled vehicle
924,106,2,truck,wheeled vehicle,4,Is it true that a truck is a type of wheeled vehicle?,truck,wheeled vehicle
925,106,3,truck,vehicle,1,Is it true that trucks are vehicles?,trucks,vehicles
926,106,3,truck,vehicle,2,Is it true that a truck is a vehicle?,truck,vehicle
927,106,3,truck,vehicle,3,Is it true that trucks are a type of vehicle?,trucks,vehicle
928,106,3,truck,vehicle,4,Is it true that a truck is a type of vehicle?,truck,vehicle
929,107,1,wetsuit,garment,1,Is it true that wetsuits are garments?,wetsuits,garments
930,107,1,wetsuit,garment,2,Is it true that a wetsuit is garments?,wetsuit,garments
931,107,1,wetsuit,garment,3,Is it true that wetsuits are a type of garment?,wetsuits,garment
932,107,1,wetsuit,garment,4,Is it true that a wetsuit is a type of garment?,wetsuit,garment
933,107,2,wetsuit,clothing,1,Is it true that wetsuits are clothing?,wetsuits,clothing
934,107,2,wetsuit,clothing,2,Is it true that a wetsuit is clothing?,wetsuit,clothing
935,107,2,wetsuit,clothing,3,Is it true that wetsuits are a type of clothing?,wetsuits,clothing
936,107,2,wetsuit,clothing,4,Is it true that a wetsuit is a type of clothing?,wetsuit,clothing
937,108,1,fork,cutlery,1,Is it true that forks are cutlery?,forks,cutlery
938,108,1,fork,cutlery,2,Is it true that a fork is cutlery?,fork,cutlery
939,108,1,fork,cutlery,3,Is it true that forks are a type of cutlery?,forks,cutlery
940,108,1,fork,cutlery,4,Is it true that a fork is a type of cutlery?,fork,cutlery
941,109,1,frisbee,toy,1,Is it true that frisbees are toys?,frisbees,toys
942,109,1,frisbee,toy,2,Is it true that a frisbee is a toy?,frisbee,toy
943,109,1,frisbee,toy,3,Is it true that frisbees are a type of toy?,frisbees,toy
944,109,1,frisbee,toy,4,Is it true that a frisbee is a type of toy?,frisbee,toy
945,110,1,crown,headgear,1,Is it true that crowns are headgear?,crowns,headgear
946,110,1,crown,headgear,2,Is it true that a crown is headgear?,crown,headgear
947,110,1,crown,headgear,3,Is it true that crowns are a type of headgear?,crowns,headgear
948,110,1,crown,headgear,4,Is it true that a crown is a type of headgear?,crown,headgear
949,110,2,crown,covering,1,Is it true that crowns are coverings?,crowns,coverings
950,110,2,crown,covering,2,Is it true that a crown is a covering?,crown,covering
951,110,2,crown,covering,3,Is it true that crowns are a type of covering?,crowns,covering
952,110,2,crown,covering,4,Is it true that a crown is a type of covering?,crown,covering
953,111,1,scarf,garment,1,Is it true that scarves are garments?,scarves,garments
954,111,1,scarf,garment,2,Is it true that a scarf is garments?,scarf,garments
955,111,1,scarf,garment,3,Is it true that scarves are a type of garment?,scarves,garment
956,111,1,scarf,garment,4,Is it true that a scarf is a type of garment?,scarf,garment
957,111,2,scarf,clothing,1,Is it true that scarves are clothing?,scarves,clothing
958,111,2,scarf,clothing,2,Is it true that a scarf is clothing?,scarf,clothing
959,111,2,scarf,clothing,3,Is it true that scarves are a type of clothing?,scarves,clothing
960,111,2,scarf,clothing,4,Is it true that a scarf is a type of clothing?,scarf,clothing
961,112,1,lemon,citrus fruit,1,Is it true that lemons are citrus fruits?,lemons,citrus fruits
962,112,1,lemon,citrus fruit,2,Is it true that a lemon is citrus fruits?,lemon,citrus fruits
963,112,1,lemon,citrus fruit,3,Is it true that lemons are a type of citrus fruit?,lemons,citrus fruit
964,112,1,lemon,citrus fruit,4,Is it true that a lemon is a type of citrus fruit?,lemon,citrus fruit
965,112,2,lemon,fruit,1,Is it true that lemons are fruits?,lemons,fruits
966,112,2,lemon,fruit,2,Is it true that a lemon is a fruit?,lemon,fruit
967,112,2,lemon,fruit,3,Is it true that lemons are a type of fruit?,lemons,fruit
968,112,2,lemon,fruit,4,Is it true that a lemon is a type of fruit?,lemon,fruit
969,112,3,lemon,food,1,Is it true that lemons are foods?,lemons,foods
970,112,3,lemon,food,2,Is it true that a lemon is food?,lemon,food
971,112,3,lemon,food,3,Is it true that lemons are a type of food?,lemons,food
972,112,3,lemon,food,4,Is it true that a lemon is a type of food?,lemon,food
973,113,1,bear,mammal,1,Is it true that bears are mammals?,bears,mammals
974,113,1,bear,mammal,2,Is it true that a bear is a mammal?,bear,mammal
975,113,1,bear,mammal,3,Is it true that bears are a type of mammal?,bears,mammal
976,113,1,bear,mammal,4,Is it true that a bear is a type of mammal?,bear,mammal
977,113,2,bear,vertebrate,1,Is it true that bears are vertebrates?,bears,vertebrates
978,113,2,bear,vertebrate,2,Is it true that a bear is a vertebrate?,bear,vertebrate
979,113,2,bear,vertebrate,3,Is it true that bears are a type of vertebrate?,bears,vertebrate
980,113,2,bear,vertebrate,4,Is it true that a bear is a type of vertebrate?,bear,vertebrate
981,113,3,bear,animal,1,Is it true that bears are animals?,bears,animals
982,113,3,bear,animal,2,Is it true that a bear is an animal?,bear,animal
983,113,3,bear,animal,3,Is it true that bears are a type of animal?,bears,animal
984,113,3,bear,animal,4,Is it true that a bear is a type of animal?,bear,animal
985,114,1,television,electronic device,1,Is it true that televisions are electronic devices?,televisions,electronic devices
986,114,1,television,electronic device,2,Is it true that a television is an electronic device?,television,electronic device
987,114,1,television,electronic device,3,Is it true that televisions are a type of electronic device?,televisions,electronic device
988,114,1,television,electronic device,4,Is it true that a television is a type of electronic device?,television,electronic device
989,114,2,television,device,1,Is it true that televisions are devices?,televisions,devices
990,114,2,television,device,2,Is it true that a television is a device?,television,device
991,114,2,television,device,3,Is it true that televisions are a type of device?,televisions,device
992,114,2,television,device,4,Is it true that a television is a type of device?,television,device
993,115,1,pilot,person,1,Is it true that pilots are people?,pilots,people
994,115,1,pilot,person,2,Is it true that a pilot is a person?,pilot,person
995,115,1,pilot,person,3,Is it true that pilots are a type of person?,pilots,person
996,115,1,pilot,person,4,Is it true that a pilot is a type of person?,pilot,person
997,116,1,can,container,1,Is it true that cans are containers?,cans,containers
998,116,1,can,container,2,Is it true that a can is a container?,can,container
999,116,1,can,container,3,Is it true that cans are a type of container?,cans,container
1000,116,1,can,container,4,Is it true that a can is a type of container?,can,container
1001,117,1,cake,baked good,1,Is it true that cakes are baked goods?,cakes,baked goods
1002,117,1,cake,baked good,2,Is it true that cake is baked goods?,cake,baked goods
1003,117,1,cake,baked good,3,Is it true that cakes are a type of baked good?,cakes,baked good
1004,117,1,cake,baked good,4,Is it true that cake is a type of baked good?,cake,baked good
1005,117,2,cake,food,1,Is it true that cakes are foods?,cakes,foods
1006,117,2,cake,food,2,Is it true that cake is food?,cake,food
1007,117,2,cake,food,3,Is it true that cakes are a type of food?,cakes,food
1008,117,2,cake,food,4,Is it true that cake is a type of food?,cake,food
1009,118,1,donkey,equine,1,Is it true that donkeys are equines?,donkeys,equines
1010,118,1,donkey,equine,2,Is it true that a donkey is an equine?,donkey,equine
1011,118,1,donkey,equine,3,Is it true that donkeys are a type of equine?,donkeys,equine
1012,118,1,donkey,equine,4,Is it true that a donkey is a type of equine?,donkey,equine
1013,118,2,donkey,mammal,1,Is it true that donkeys are mammals?,donkeys,mammals
1014,118,2,donkey,mammal,2,Is it true that a donkey is a mammal?,donkey,mammal
1015,118,2,donkey,mammal,3,Is it true that donkeys are a type of mammal?,donkeys,mammal
1016,118,2,donkey,mammal,4,Is it true that a donkey is a type of mammal?,donkey,mammal
1017,118,3,donkey,vertebrate,1,Is it true that donkeys are vertebrates?,donkeys,vertebrates
1018,118,3,donkey,vertebrate,2,Is it true that a donkey is a vertebrate?,donkey,vertebrate
1019,118,3,donkey,vertebrate,3,Is it true that donkeys are a type of vertebrate?,donkeys,vertebrate
1020,118,3,donkey,vertebrate,4,Is it true that a donkey is a type of vertebrate?,donkey,vertebrate
1021,118,4,donkey,animal,1,Is it true that donkeys are animals?,donkeys,animals
1022,118,4,donkey,animal,2,Is it true that a donkey is an animal?,donkey,animal
1023,118,4,donkey,animal,3,Is it true that donkeys are a type of animal?,donkeys,animal
1024,118,4,donkey,animal,4,Is it true that a donkey is a type of animal?,donkey,animal
1025,119,1,toothbrush,brush,1,Is it true that toothbrushes are brushes?,toothbrushes,brushes
1026,119,1,toothbrush,brush,2,Is it true that a toothbrush is a brush?,toothbrush,brush
1027,119,1,toothbrush,brush,3,Is it true that toothbrushes are a type of brush?,toothbrushes,brush
1028,119,1,toothbrush,brush,4,Is it true that a toothbrush is a type of brush?,toothbrush,brush
1029,119,2,toothbrush,tool,1,Is it true that toothbrushes are tools?,toothbrushes,tools
1030,119,2,toothbrush,tool,2,Is it true that a toothbrush is a tool?,toothbrush,tool
1031,119,2,toothbrush,tool,3,Is it true that toothbrushes are a type of tool?,toothbrushes,tool
1032,119,2,toothbrush,tool,4,Is it true that a toothbrush is a type of tool?,toothbrush,tool
1033,120,1,tie,neckwear,1,Is it true that ties are neckwear?,ties,neckwear
1034,120,1,tie,neckwear,2,Is it true that a tie is neckwear?,tie,neckwear
1035,120,1,tie,neckwear,3,Is it true that ties are a type of neckwear?,ties,neckwear
1036,120,1,tie,neckwear,4,Is it true that a tie is a type of neckwear?,tie,neckwear
1037,120,2,tie,garment,1,Is it true that ties are garments?,ties,garments
1038,120,2,tie,garment,2,Is it true that a tie is garments?,tie,garments
1039,120,2,tie,garment,3,Is it true that ties are a type of garment?,ties,garment
1040,120,2,tie,garment,4,Is it true that a tie is a type of garment?,tie,garment
1041,120,3,tie,clothing,1,Is it true that ties are clothing?,ties,clothing
1042,120,3,tie,clothing,2,Is it true that a tie is clothing?,tie,clothing
1043,120,3,tie,clothing,3,Is it true that ties are a type of clothing?,ties,clothing
1044,120,3,tie,clothing,4,Is it true that a tie is a type of clothing?,tie,clothing
1045,121,1,parrot,bird,1,Is it true that parrots are birds?,parrots,birds
