item,category_id,parent_id,ns_id,category,parent,phrasing_id,question,category_item,parent_item
1863,55,2,ns_2,phone,alcohol,3,Is it true that phones are a type of alcohol?,phones,alcohol
1864,55,2,ns_2,phone,alcohol,4,Is it true that a phone is a type of alcohol?,phone,alcohol
1865,55,2,ns_3,phone,seagull,1,Is it true that phones are seagulls?,phones,seagulls
1866,55,2,ns_3,phone,seagull,2,Is it true that a phone is a seagull?,phone,seagull
1867,55,2,ns_3,phone,seagull,3,Is it true that phones are a type of seagull?,phones,seagull
1868,55,2,ns_3,phone,seagull,4,Is it true that a phone is a type of seagull?,phone,seagull
1869,55,2,ns_4,phone,headgear,1,Is it true that phones are headgear?,phones,headgear
1870,55,2,ns_4,phone,headgear,2,Is it true that a phone is headgear?,phone,headgear
1871,55,2,ns_4,phone,headgear,3,Is it true that phones are a type of headgear?,phones,headgear
1872,55,2,ns_4,phone,headgear,4,Is it true that a phone is a type of headgear?,phone,headgear
1873,56,1,ns_1,zebra,citrus fruit,1,Is it true that zebras are citrus fruits?,zebras,citrus fruits
1874,56,1,ns_1,zebra,citrus fruit,2,Is it true that a zebra is citrus fruits?,zebra,citrus fruits
1875,56,1,ns_1,zebra,citrus fruit,3,Is it true that zebras are a type of citrus fruit?,zebras,citrus fruit
1876,56,1,ns_1,zebra,citrus fruit,4,Is it true that a zebra is a type of citrus fruit?,zebra,citrus fruit
1877,56,1,ns_2,zebra,child,1,Is it true that zebras are children?,zebras,children
1878,56,1,ns_2,zebra,child,2,Is it true that a zebra is a child?,zebra,child
1879,56,1,ns_2,zebra,child,3,Is it true that zebras are a type of child?,zebras,child
1880,56,1,ns_2,zebra,child,4,Is it true that a zebra is a type of child?,zebra,child
1881,56,1,ns_3,zebra,fence,1,Is it true that zebras are fences?,zebras,fences
1882,56,1,ns_3,zebra,fence,2,Is it true that a zebra is a fence?,zebra,fence
1883,56,1,ns_3,zebra,fence,3,Is it true that zebras are a type of fence?,zebras,fence
1884,56,1,ns_3,zebra,fence,4,Is it true that a zebra is a type of fence?,zebra,fence
1885,56,1,ns_4,zebra,cattle,1,Is it true that zebras are cattle?,zebras,cattle
1886,56,1,ns_4,zebra,cattle,2,Is it true that a zebra is cattle?,zebra,cattle
1887,56,1,ns_4,zebra,cattle,3,Is it true that zebras are a type of cattle?,zebras,cattle
1888,56,1,ns_4,zebra,cattle,4,Is it true that a zebra is a type of cattle?,zebra,cattle
1889,56,2,ns_1,zebra,clothing,1,Is it true that zebras are clothing?,zebras,clothing
1890,56,2,ns_1,zebra,clothing,2,Is it true that a zebra is clothing?,zebra,clothing
1891,56,2,ns_1,zebra,clothing,3,Is it true that zebras are a type of clothing?,zebras,clothing
1892,56,2,ns_1,zebra,clothing,4,Is it true that a zebra is a type of clothing?,zebra,clothing
1893,56,2,ns_2,zebra,alcohol,1,Is it true that zebras are alcohol?,zebras,alcohol
1894,56,2,ns_2,zebra,alcohol,2,Is it true that a zebra is alcohol?,zebra,alcohol
1895,56,2,ns_2,zebra,alcohol,3,Is it true that zebras are a type of alcohol?,zebras,alcohol
1896,56,2,ns_2,zebra,alcohol,4,Is it true that a zebra is a type of alcohol?,zebra,alcohol
1897,56,2,ns_3,zebra,refrigerator,1,Is it true that zebras are refrigerators?,zebras,refrigerators
1898,56,2,ns_3,zebra,refrigerator,2,Is it true that a zebra is a refrigerator?,zebra,refrigerator
1899,56,2,ns_3,zebra,refrigerator,3,Is it true that zebras are a type of refrigerator?,zebras,refrigerator
1900,56,2,ns_3,zebra,refrigerator,4,Is it true that a zebra is a type of refrigerator?,zebra,refrigerator
1901,56,2,ns_4,zebra,sofa,1,Is it true that zebras are sofas?,zebras,sofas
1902,56,2,ns_4,zebra,sofa,2,Is it true that a zebra is a sofa?,zebra,sofa
1903,56,2,ns_4,zebra,sofa,3,Is it true that zebras are a type of sofa?,zebras,sofa
1904,56,2,ns_4,zebra,sofa,4,Is it true that a zebra is a type of sofa?,zebra,sofa
1905,56,3,ns_1,zebra,pan,1,Is it true that zebras are pans?,zebras,pans
1906,56,3,ns_1,zebra,pan,2,Is it true that a zebra is a pan?,zebra,pan
1907,56,3,ns_1,zebra,pan,3,Is it true that zebras are a type of pan?,zebras,pan
1908,56,3,ns_1,zebra,pan,4,Is it true that a zebra is a type of pan?,zebra,pan
1909,56,3,ns_2,zebra,bench,1,Is it true that zebras are benches?,zebras,benches
1910,56,3,ns_2,zebra,bench,2,Is it true that a zebra is a bench?,zebra,bench
1911,56,3,ns_2,zebra,bench,3,Is it true that zebras are a type of bench?,zebras,bench
1912,56,3,ns_2,zebra,bench,4,Is it true that a zebra is a type of bench?,zebra,bench
1913,56,3,ns_3,zebra,camera,1,Is it true that zebras are cameras?,zebras,cameras
1914,56,3,ns_3,zebra,camera,2,Is it true that a zebra is a camera?,zebra,camera
1915,56,3,ns_3,zebra,camera,3,Is it true that zebras are a type of camera?,zebras,camera
1916,56,3,ns_3,zebra,camera,4,Is it true that a zebra is a type of camera?,zebra,camera
1917,56,3,ns_4,zebra,aquatic bird,1,Is it true that zebras are aquatic birds?,zebras,aquatic birds
1918,56,3,ns_4,zebra,aquatic bird,2,Is it true that a zebra is an aquatic bird?,zebra,aquatic bird
1919,56,3,ns_4,zebra,aquatic bird,3,Is it true that zebras are a type of aquatic bird?,zebras,aquatic bird
1920,56,3,ns_4,zebra,aquatic bird,4,Is it true that a zebra is a type of aquatic bird?,zebra,aquatic bird
1921,56,4,ns_1,zebra,electronic device,1,Is it true that zebras are electronic devices?,zebras,electronic devices
1922,56,4,ns_1,zebra,electronic device,2,Is it true that a zebra is an electronic device?,zebra,electronic device
1923,56,4,ns_1,zebra,electronic device,3,Is it true that zebras are a type of electronic device?,zebras,electronic device
1924,56,4,ns_1,zebra,electronic device,4,Is it true that a zebra is a type of electronic device?,zebra,electronic device
1925,56,4,ns_2,zebra,bridge,1,Is it true that zebras are bridges?,zebras,bridges
1926,56,4,ns_2,zebra,bridge,2,Is it true that a zebra is a bridge?,zebra,bridge
1927,56,4,ns_2,zebra,bridge,3,Is it true that zebras are a type of bridge?,zebras,bridge
1928,56,4,ns_2,zebra,bridge,4,Is it true that a zebra is a type of bridge?,zebra,bridge
1929,56,4,ns_3,zebra,bird of prey,1,Is it true that zebras are birds of prey?,zebras,birds of prey
1930,56,4,ns_3,zebra,bird of prey,2,Is it true that a zebra is a bird of prey?,zebra,bird of prey
1931,56,4,ns_3,zebra,bird of prey,3,Is it true that zebras are a type of bird of prey?,zebras,bird of prey
1932,56,4,ns_3,zebra,bird of prey,4,Is it true that a zebra is a type of bird of prey?,zebra,bird of prey
1933,56,4,ns_4,zebra,goat,1,Is it true that zebras are goats?,zebras,goats
1934,56,4,ns_4,zebra,goat,2,Is it true that a zebra is a goat?,zebra,goat
1935,56,4,ns_4,zebra,goat,3,Is it true that zebras are a type of goat?,zebras,goat
1936,56,4,ns_4,zebra,goat,4,Is it true that a zebra is a type of goat?,zebra,goat
1937,57,1,ns_1,dishwasher,snowboard,1,Is it true that dishwashers are snowboards?,dishwashers,snowboards
1938,57,1,ns_1,dishwasher,snowboard,2,Is it true that a dishwasher is a snowboard?,dishwasher,snowboard
1939,57,1,ns_1,dishwasher,snowboard,3,Is it true that dishwashers are a type of snowboard?,dishwashers,snowboard
1940,57,1,ns_1,dishwasher,snowboard,4,Is it true that a dishwasher is a type of snowboard?,dishwasher,snowboard
1941,57,1,ns_2,dishwasher,cucumber,1,Is it true that dishwashers are cucumbers?,dishwashers,cucumbers
1942,57,1,ns_2,dishwasher,cucumber,2,Is it true that a dishwasher is a cucumber?,dishwasher,cucumber
1943,57,1,ns_2,dishwasher,cucumber,3,Is it true that dishwashers are a type of cucumber?,dishwashers,cucumber
1944,57,1,ns_2,dishwasher,cucumber,4,Is it true that a dishwasher is a type of cucumber?,dishwasher,cucumber
1945,57,1,ns_3,dishwasher,biker,1,Is it true that dishwashers are bikers?,dishwashers,bikers
1946,57,1,ns_3,dishwasher,biker,2,Is it true that a dishwasher is a biker?,dishwasher,biker
1947,57,1,ns_3,dishwasher,biker,3,Is it true that dishwashers are a type of biker?,dishwashers,biker
1948,57,1,ns_3,dishwasher,biker,4,Is it true that a dishwasher is a type of biker?,dishwasher,biker
1949,57,1,ns_4,dishwasher,sports equipment,1,Is it true that dishwashers are sports equipment?,dishwashers,sports equipment
1950,57,1,ns_4,dishwasher,sports equipment,2,Is it true that a dishwasher is sports equipment?,dishwasher,sports equipment
1951,57,1,ns_4,dishwasher,sports equipment,3,Is it true that dishwashers are a type of sports equipment?,dishwashers,sports equipment
1952,57,1,ns_4,dishwasher,sports equipment,4,Is it true that a dishwasher is a type of sports equipment?,dishwasher,sports equipment
1953,57,2,ns_1,dishwasher,bat,1,Is it true that dishwashers are bats?,dishwashers,bats
1954,57,2,ns_1,dishwasher,bat,2,Is it true that a dishwasher is a bat?,dishwasher,bat
1955,57,2,ns_1,dishwasher,bat,3,Is it true that dishwashers are a type of bat?,dishwashers,bat
1956,57,2,ns_1,dishwasher,bat,4,Is it true that a dishwasher is a type of bat?,dishwasher,bat
1957,57,2,ns_2,dishwasher,spoon,1,Is it true that dishwashers are spoons?,dishwashers,spoons
1958,57,2,ns_2,dishwasher,spoon,2,Is it true that a dishwasher is a spoon?,dishwasher,spoon
1959,57,2,ns_2,dishwasher,spoon,3,Is it true that dishwashers are a type of spoon?,dishwashers,spoon
1960,57,2,ns_2,dishwasher,spoon,4,Is it true that a dishwasher is a type of spoon?,dishwasher,spoon
1961,57,2,ns_3,dishwasher,backpack,1,Is it true that dishwashers are backpacks?,dishwashers,backpacks
1962,57,2,ns_3,dishwasher,backpack,2,Is it true that a dishwasher is a backpack?,dishwasher,backpack
1963,57,2,ns_3,dishwasher,backpack,3,Is it true that dishwashers are a type of backpack?,dishwashers,backpack
1964,57,2,ns_3,dishwasher,backpack,4,Is it true that a dishwasher is a type of backpack?,dishwasher,backpack
1965,57,2,ns_4,dishwasher,personal computer,1,Is it true that dishwashers are personal computers?,dishwashers,personal computers
1966,57,2,ns_4,dishwasher,personal computer,2,Is it true that a dishwasher is personal computers?,dishwasher,personal computers
1967,57,2,ns_4,dishwasher,personal computer,3,Is it true that dishwashers are a type of personal computer?,dishwashers,personal computer
1968,57,2,ns_4,dishwasher,personal computer,4,Is it true that a dishwasher is a type of personal computer?,dishwasher,personal computer
1969,58,1,ns_1,cyclist,piano,1,Is it true that cyclists are pianos?,cyclists,pianos
1970,58,1,ns_1,cyclist,piano,2,Is it true that a cyclist is a piano?,cyclist,piano
1971,58,1,ns_1,cyclist,piano,3,Is it true that cyclists are a type of piano?,cyclists,piano
1972,58,1,ns_1,cyclist,piano,4,Is it true that a cyclist is a type of piano?,cyclist,piano
1973,58,1,ns_2,cyclist,fruit,1,Is it true that cyclists are fruits?,cyclists,fruits
1974,58,1,ns_2,cyclist,fruit,2,Is it true that a cyclist is a fruit?,cyclist,fruit
1975,58,1,ns_2,cyclist,fruit,3,Is it true that cyclists are a type of fruit?,cyclists,fruit
1976,58,1,ns_2,cyclist,fruit,4,Is it true that a cyclist is a type of fruit?,cyclist,fruit
1977,58,1,ns_3,cyclist,skateboard,1,Is it true that cyclists are skateboards?,cyclists,skateboards
1978,58,1,ns_3,cyclist,skateboard,2,Is it true that a cyclist is a skateboard?,cyclist,skateboard
1979,58,1,ns_3,cyclist,skateboard,3,Is it true that cyclists are a type of skateboard?,cyclists,skateboard
1980,58,1,ns_3,cyclist,skateboard,4,Is it true that a cyclist is a type of skateboard?,cyclist,skateboard
1981,58,1,ns_4,cyclist,sand,1,Is it true that cyclists are sand?,cyclists,sand
1982,58,1,ns_4,cyclist,sand,2,Is it true that a cyclist is sand?,cyclist,sand
1983,58,1,ns_4,cyclist,sand,3,Is it true that cyclists are a type of sand?,cyclists,sand
1984,58,1,ns_4,cyclist,sand,4,Is it true that a cyclist is a type of sand?,cyclist,sand
1985,58,2,ns_1,cyclist,equine,1,Is it true that cyclists are equines?,cyclists,equines
1986,58,2,ns_1,cyclist,equine,2,Is it true that a cyclist is an equine?,cyclist,equine
1987,58,2,ns_1,cyclist,equine,3,Is it true that cyclists are a type of equine?,cyclists,equine
1988,58,2,ns_1,cyclist,equine,4,Is it true that a cyclist is a type of equine?,cyclist,equine
1989,58,2,ns_2,cyclist,child,1,Is it true that cyclists are children?,cyclists,children
1990,58,2,ns_2,cyclist,child,2,Is it true that a cyclist is a child?,cyclist,child
1991,58,2,ns_2,cyclist,child,3,Is it true that cyclists are a type of child?,cyclists,child
1992,58,2,ns_2,cyclist,child,4,Is it true that a cyclist is a type of child?,cyclist,child
1993,58,2,ns_3,cyclist,backpack,1,Is it true that cyclists are backpacks?,cyclists,backpacks
1994,58,2,ns_3,cyclist,backpack,2,Is it true that a cyclist is a backpack?,cyclist,backpack
1995,58,2,ns_3,cyclist,backpack,3,Is it true that cyclists are a type of backpack?,cyclists,backpack
1996,58,2,ns_3,cyclist,backpack,4,Is it true that a cyclist is a type of backpack?,cyclist,backpack
1997,58,2,ns_4,cyclist,pilot,1,Is it true that cyclists are pilots?,cyclists,pilots
1998,58,2,ns_4,cyclist,pilot,2,Is it true that a cyclist is a pilot?,cyclist,pilot
1999,58,2,ns_4,cyclist,pilot,3,Is it true that cyclists are a type of pilot?,cyclists,pilot
2000,58,2,ns_4,cyclist,pilot,4,Is it true that a cyclist is a type of pilot?,cyclist,pilot
2001,58,3,ns_1,cyclist,toy,1,Is it true that cyclists are toys?,cyclists,toys
2002,58,3,ns_1,cyclist,toy,2,Is it true that a cyclist is a toy?,cyclist,toy
2003,58,3,ns_1,cyclist,toy,3,Is it true that cyclists are a type of toy?,cyclists,toy
2004,58,3,ns_1,cyclist,toy,4,Is it true that a cyclist is a type of toy?,cyclist,toy
2005,58,3,ns_2,cyclist,collar,1,Is it true that cyclists are collars?,cyclists,collars
2006,58,3,ns_2,cyclist,collar,2,Is it true that a cyclist is collars?,cyclist,collars
2007,58,3,ns_2,cyclist,collar,3,Is it true that cyclists are a type of collar?,cyclists,collar
2008,58,3,ns_2,cyclist,collar,4,Is it true that a cyclist is a type of collar?,cyclist,collar
2009,58,3,ns_3,cyclist,club,1,Is it true that cyclists are clubs?,cyclists,clubs
2010,58,3,ns_3,cyclist,club,2,Is it true that a cyclist is a club?,cyclist,club
2011,58,3,ns_3,cyclist,club,3,Is it true that cyclists are a type of club?,cyclists,club
2012,58,3,ns_3,cyclist,club,4,Is it true that a cyclist is a type of club?,cyclist,club
2013,58,3,ns_4,cyclist,wheeled vehicle,1,Is it true that cyclists are wheeled vehicles?,cyclists,wheeled vehicles
2014,58,3,ns_4,cyclist,wheeled vehicle,2,Is it true that a cyclist is a wheeled vehicle?,cyclist,wheeled vehicle
2015,58,3,ns_4,cyclist,wheeled vehicle,3,Is it true that cyclists are a type of wheeled vehicle?,cyclists,wheeled vehicle
2016,58,3,ns_4,cyclist,wheeled vehicle,4,Is it true that a cyclist is a type of wheeled vehicle?,cyclist,wheeled vehicle
2017,59,1,ns_1,lettuce,purse,1,Is it true that lettuces are purses?,lettuces,purses
2018,59,1,ns_1,lettuce,purse,2,Is it true that a lettuce is a purse?,lettuce,purse
2019,59,1,ns_1,lettuce,purse,3,Is it true that lettuces are a type of purse?,lettuces,purse
2020,59,1,ns_1,lettuce,purse,4,Is it true that a lettuce is a type of purse?,lettuce,purse
2021,59,1,ns_2,lettuce,frog,1,Is it true that lettuces are frogs?,lettuces,frogs
2022,59,1,ns_2,lettuce,frog,2,Is it true that a lettuce is a frog?,lettuce,frog
2023,59,1,ns_2,lettuce,frog,3,Is it true that lettuces are a type of frog?,lettuces,frog
2024,59,1,ns_2,lettuce,frog,4,Is it true that a lettuce is a type of frog?,lettuce,frog
2025,59,1,ns_3,lettuce,game,1,Is it true that lettuces are games?,lettuces,games
2026,59,1,ns_3,lettuce,game,2,Is it true that a lettuce is a game?,lettuce,game
2027,59,1,ns_3,lettuce,game,3,Is it true that lettuces are a type of game?,lettuces,game
2028,59,1,ns_3,lettuce,game,4,Is it true that a lettuce is a type of game?,lettuce,game
2029,59,1,ns_4,lettuce,cake,1,Is it true that lettuces are cakes?,lettuces,cakes
2030,59,1,ns_4,lettuce,cake,2,Is it true that a lettuce is cake?,lettuce,cake
2031,59,1,ns_4,lettuce,cake,3,Is it true that lettuces are a type of cake?,lettuces,cake
2032,59,1,ns_4,lettuce,cake,4,Is it true that a lettuce is a type of cake?,lettuce,cake
2033,59,2,ns_1,lettuce,traveler,1,Is it true that lettuces are travelers?,lettuces,travelers
2034,59,2,ns_1,lettuce,traveler,2,Is it true that a lettuce is a traveler?,lettuce,traveler
2035,59,2,ns_1,lettuce,traveler,3,Is it true that lettuces are a type of traveler?,lettuces,traveler
2036,59,2,ns_1,lettuce,traveler,4,Is it true that a lettuce is a type of traveler?,lettuce,traveler
2037,59,2,ns_2,lettuce,canine,1,Is it true that lettuces are canines?,lettuces,canines
2038,59,2,ns_2,lettuce,canine,2,Is it true that a lettuce is a canine?,lettuce,canine
2039,59,2,ns_2,lettuce,canine,3,Is it true that lettuces are a type of canine?,lettuces,canine
2040,59,2,ns_2,lettuce,canine,4,Is it true that a lettuce is a type of canine?,lettuce,canine
2041,59,2,ns_3,lettuce,woman,1,Is it true that lettuces are women?,lettuces,women
2042,59,2,ns_3,lettuce,woman,2,Is it true that a lettuce is a woman?,lettuce,woman
2043,59,2,ns_3,lettuce,woman,3,Is it true that lettuces are a type of woman?,lettuces,woman
2044,59,2,ns_3,lettuce,woman,4,Is it true that a lettuce is a type of woman?,lettuce,woman
2045,59,2,ns_4,lettuce,seagull,1,Is it true that lettuces are seagulls?,lettuces,seagulls
2046,59,2,ns_4,lettuce,seagull,2,Is it true that a lettuce is a seagull?,lettuce,seagull
2047,59,2,ns_4,lettuce,seagull,3,Is it true that lettuces are a type of seagull?,lettuces,seagull
2048,59,2,ns_4,lettuce,seagull,4,Is it true that a lettuce is a type of seagull?,lettuce,seagull
2049,59,3,ns_1,lettuce,berry,1,Is it true that lettuces are berries?,lettuces,berries
2050,59,3,ns_1,lettuce,berry,2,Is it true that a lettuce is a berry?,lettuce,berry
2051,59,3,ns_1,lettuce,berry,3,Is it true that lettuces are a type of berry?,lettuces,berry
2052,59,3,ns_1,lettuce,berry,4,Is it true that a lettuce is a type of berry?,lettuce,berry
2053,59,3,ns_2,lettuce,crown,1,Is it true that lettuces are crowns?,lettuces,crowns
2054,59,3,ns_2,lettuce,crown,2,Is it true that a lettuce is a crown?,lettuce,crown
2055,59,3,ns_2,lettuce,crown,3,Is it true that lettuces are a type of crown?,lettuces,crown
2056,59,3,ns_2,lettuce,crown,4,Is it true that a lettuce is a type of crown?,lettuce,crown
2057,59,3,ns_3,lettuce,garment,1,Is it true that lettuces are garments?,lettuces,garments
2058,59,3,ns_3,lettuce,garment,2,Is it true that a lettuce is garments?,lettuce,garments
2059,59,3,ns_3,lettuce,garment,3,Is it true that lettuces are a type of garment?,lettuces,garment
2060,59,3,ns_3,lettuce,garment,4,Is it true that a lettuce is a type of garment?,lettuce,garment
2061,59,3,ns_4,lettuce,percussion instrument,1,Is it true that lettuces are percurssion instruments?,lettuces,percurssion instruments
2062,59,3,ns_4,lettuce,percussion instrument,2,Is it true that a lettuce is a percussion instrument?,lettuce,percussion instrument
2063,59,3,ns_4,lettuce,percussion instrument,3,Is it true that lettuces are a type of percussion instrument?,lettuces,percussion instrument
2064,59,3,ns_4,lettuce,percussion instrument,4,Is it true that a lettuce is a type of percussion instrument?,lettuce,percussion instrument
2065,59,4,ns_1,lettuce,apple,1,Is it true that lettuces are apples?,lettuces,apples
2066,59,4,ns_1,lettuce,apple,2,Is it true that a lettuce is an apple?,lettuce,apple
2067,59,4,ns_1,lettuce,apple,3,Is it true that lettuces are a type of apple?,lettuces,apple
2068,59,4,ns_1,lettuce,apple,4,Is it true that a lettuce is a type of apple?,lettuce,apple
2069,59,4,ns_2,lettuce,dishwasher,1,Is it true that lettuces are dishwashers?,lettuces,dishwashers
2070,59,4,ns_2,lettuce,dishwasher,2,Is it true that a lettuce is a dishwasher?,lettuce,dishwasher
2071,59,4,ns_2,lettuce,dishwasher,3,Is it true that lettuces are a type of dishwasher?,lettuces,dishwasher
2072,59,4,ns_2,lettuce,dishwasher,4,Is it true that a lettuce is a type of dishwasher?,lettuce,dishwasher
2073,59,4,ns_3,lettuce,kitchen appliance,1,Is it true that lettuces are kitchen appliances?,lettuces,kitchen appliances
2074,59,4,ns_3,lettuce,kitchen appliance,2,Is it true that a lettuce is a kitchen appliance?,lettuce,kitchen appliance
2075,59,4,ns_3,lettuce,kitchen appliance,3,Is it true that lettuces are a type of kitchen appliance?,lettuces,kitchen appliance
2076,59,4,ns_3,lettuce,kitchen appliance,4,Is it true that a lettuce is a type of kitchen appliance?,lettuce,kitchen appliance
2077,59,4,ns_4,lettuce,woman,1,Is it true that lettuces are women?,lettuces,women
2078,59,4,ns_4,lettuce,woman,2,Is it true that a lettuce is a woman?,lettuce,woman
2079,59,4,ns_4,lettuce,woman,3,Is it true that lettuces are a type of woman?,lettuces,woman
2080,59,4,ns_4,lettuce,woman,4,Is it true that a lettuce is a type of woman?,lettuce,woman
2081,60,1,ns_1,child,strawberry,1,Is it true that children are strawberries?,children,strawberries
2082,60,1,ns_1,child,strawberry,2,Is it true that a child is a strawberry?,child,strawberry
2083,60,1,ns_1,child,strawberry,3,Is it true that children are a type of strawberry?,children,strawberry
2084,60,1,ns_1,child,strawberry,4,Is it true that a child is a type of strawberry?,child,strawberry
2085,60,1,ns_2,child,computer,1,Is it true that children are computers?,children,computers
2086,60,1,ns_2,child,computer,2,Is it true that a child is a computer?,child,computer
2087,60,1,ns_2,child,computer,3,Is it true that children are a type of computer?,children,computer
2088,60,1,ns_2,child,computer,4,Is it true that a child is a type of computer?,child,computer
2089,60,1,ns_3,child,mammal,1,Is it true that children are mammals?,children,mammals
2090,60,1,ns_3,child,mammal,2,Is it true that a child is a mammal?,child,mammal
2091,60,1,ns_3,child,mammal,3,Is it true that children are a type of mammal?,children,mammal
2092,60,1,ns_3,child,mammal,4,Is it true that a child is a type of mammal?,child,mammal
2093,60,1,ns_4,child,cabinet,1,Is it true that children are cabinets?,children,cabinets
2094,60,1,ns_4,child,cabinet,2,Is it true that a child is a cabinet?,child,cabinet
2095,60,1,ns_4,child,cabinet,3,Is it true that children are a type of cabinet?,children,cabinet
2096,60,1,ns_4,child,cabinet,4,Is it true that a child is a type of cabinet?,child,cabinet
2097,61,1,ns_1,strawberry,guitar,1,Is it true that strawberries are guitars?,strawberries,guitars
2098,61,1,ns_1,strawberry,guitar,2,Is it true that a strawberry is a guitar?,strawberry,guitar
2099,61,1,ns_1,strawberry,guitar,3,Is it true that strawberries are a type of guitar?,strawberries,guitar
2100,61,1,ns_1,strawberry,guitar,4,Is it true that a strawberry is a type of guitar?,strawberry,guitar
2101,61,1,ns_2,strawberry,feline,1,Is it true that strawberries are felines?,strawberries,felines
2102,61,1,ns_2,strawberry,feline,2,Is it true that a strawberry is a feline?,strawberry,feline
2103,61,1,ns_2,strawberry,feline,3,Is it true that strawberries are a type of feline?,strawberries,feline
2104,61,1,ns_2,strawberry,feline,4,Is it true that a strawberry is a type of feline?,strawberry,feline
2105,61,1,ns_3,strawberry,biker,1,Is it true that strawberries are bikers?,strawberries,bikers
2106,61,1,ns_3,strawberry,biker,2,Is it true that a strawberry is a biker?,strawberry,biker
2107,61,1,ns_3,strawberry,biker,3,Is it true that strawberries are a type of biker?,strawberries,biker
2108,61,1,ns_3,strawberry,biker,4,Is it true that a strawberry is a type of biker?,strawberry,biker
2109,61,1,ns_4,strawberry,parrot,1,Is it true that strawberries are parrots?,strawberries,parrots
2110,61,1,ns_4,strawberry,parrot,2,Is it true that a strawberry is a parrot?,strawberry,parrot
2111,61,1,ns_4,strawberry,parrot,3,Is it true that strawberries are a type of parrot?,strawberries,parrot
2112,61,1,ns_4,strawberry,parrot,4,Is it true that a strawberry is a type of parrot?,strawberry,parrot
2113,61,2,ns_1,strawberry,clock,1,Is it true that strawberries are clocks?,strawberries,clocks
2114,61,2,ns_1,strawberry,clock,2,Is it true that a strawberry is a clock?,strawberry,clock
2115,61,2,ns_1,strawberry,clock,3,Is it true that strawberries are a type of clock?,strawberries,clock
2116,61,2,ns_1,strawberry,clock,4,Is it true that a strawberry is a type of clock?,strawberry,clock
2117,61,2,ns_2,strawberry,vegetable,1,Is it true that strawberries are vegetables?,strawberries,vegetables
2118,61,2,ns_2,strawberry,vegetable,2,Is it true that a strawberry is a vegetable?,strawberry,vegetable
2119,61,2,ns_2,strawberry,vegetable,3,Is it true that strawberries are a type of vegetable?,strawberries,vegetable
2120,61,2,ns_2,strawberry,vegetable,4,Is it true that a strawberry is a type of vegetable?,strawberry,vegetable
2121,61,2,ns_3,strawberry,keyboard,1,Is it true that strawberries are keyboards?,strawberries,keyboards
2122,61,2,ns_3,strawberry,keyboard,2,Is it true that a strawberry is a keyboard?,strawberry,keyboard
2123,61,2,ns_3,strawberry,keyboard,3,Is it true that strawberries are a type of keyboard?,strawberries,keyboard
2124,61,2,ns_3,strawberry,keyboard,4,Is it true that a strawberry is a type of keyboard?,strawberry,keyboard
2125,61,2,ns_4,strawberry,snowboarder,1,Is it true that strawberries are snowboarders?,strawberries,snowboarders
2126,61,2,ns_4,strawberry,snowboarder,2,Is it true that a strawberry is a snowboarder?,strawberry,snowboarder
2127,61,2,ns_4,strawberry,snowboarder,3,Is it true that strawberries are a type of snowboarder?,strawberries,snowboarder
2128,61,2,ns_4,strawberry,snowboarder,4,Is it true that a strawberry is a type of snowboarder?,strawberry,snowboarder
2129,61,3,ns_1,strawberry,knife,1,Is it true that strawberries are knives?,strawberries,knives
2130,61,3,ns_1,strawberry,knife,2,Is it true that a strawberry is a knife?,strawberry,knife
2131,61,3,ns_1,strawberry,knife,3,Is it true that strawberries are a type of knife?,strawberries,knife
2132,61,3,ns_1,strawberry,knife,4,Is it true that a strawberry is a type of knife?,strawberry,knife
2133,61,3,ns_2,strawberry,hand tool,1,Is it true that strawberries are hand tools?,strawberries,hand tools
2134,61,3,ns_2,strawberry,hand tool,2,Is it true that a strawberry is a hand tool?,strawberry,hand tool
2135,61,3,ns_2,strawberry,hand tool,3,Is it true that strawberries are a type of hand tool?,strawberries,hand tool
2136,61,3,ns_2,strawberry,hand tool,4,Is it true that a strawberry is a type of hand tool?,strawberry,hand tool
2137,61,3,ns_3,strawberry,tie,1,Is it true that strawberries are ties?,strawberries,ties
2138,61,3,ns_3,strawberry,tie,2,Is it true that a strawberry is a tie?,strawberry,tie
2139,61,3,ns_3,strawberry,tie,3,Is it true that strawberries are a type of tie?,strawberries,tie
2140,61,3,ns_3,strawberry,tie,4,Is it true that a strawberry is a type of tie?,strawberry,tie
2141,61,3,ns_4,strawberry,electronic device,1,Is it true that strawberries are electronic devices?,strawberries,electronic devices
2142,61,3,ns_4,strawberry,electronic device,2,Is it true that a strawberry is an electronic device?,strawberry,electronic device
2143,61,3,ns_4,strawberry,electronic device,3,Is it true that strawberries are a type of electronic device?,strawberries,electronic device
2144,61,3,ns_4,strawberry,electronic device,4,Is it true that a strawberry is a type of electronic device?,strawberry,electronic device
2145,62,1,ns_1,coat,lemon,1,Is it true that coats are lemons?,coats,lemons
2146,62,1,ns_1,coat,lemon,2,Is it true that a coat is a lemon?,coat,lemon
2147,62,1,ns_1,coat,lemon,3,Is it true that coats are a type of lemon?,coats,lemon
2148,62,1,ns_1,coat,lemon,4,Is it true that a coat is a type of lemon?,coat,lemon
2149,62,1,ns_2,coat,bicycle,1,Is it true that coats are bicycles?,coats,bicycles
2150,62,1,ns_2,coat,bicycle,2,Is it true that a coat is a bicycle?,coat,bicycle
